State ID,State,Municipality ID,Municipality,Academic Degree ID,Academic Degree,Population
15,Estado de México,15004,Almoloya de Alquisiras,14,Doctorado,25
15,Estado de México,15049,Joquicingo,12,Especialidad,25
15,Estado de México,15008,Amatepec,9,Normal con Primaria o Secundaria Terminada,24
15,Estado de México,15017,Ayapango,99,No especificado,24
15,Estado de México,15041,Ixtapan del Oro,7,Estudios Técnicos o Comerciales con Secundaria Terminada,24
15,Estado de México,15059,Nextlalpan,9,Normal con Primaria o Secundaria Terminada,24
15,Estado de México,15080,Sultepec,9,Normal con Primaria o Secundaria Terminada,24
15,Estado de México,15003,Aculco,14,Doctorado,23
15,Estado de México,15007,Amanalco,12,Especialidad,23
15,Estado de México,15027,Chapultepec,14,Doctorado,23
15,Estado de México,15052,Malinalco,14,Doctorado,23
15,Estado de México,15083,Temamatla,12,Especialidad,23
15,Estado de México,15111,Villa de Allende,14,Doctorado,23
15,Estado de México,15004,Almoloya de Alquisiras,7,Estudios Técnicos o Comerciales con Secundaria Terminada,22
15,Estado de México,15012,Atizapán,9,Normal con Primaria o Secundaria Terminada,22
15,Estado de México,15069,Papalotla,12,Especialidad,22
15,Estado de México,15116,Zacazonapan,12,Especialidad,22
15,Estado de México,15123,Luvianos,14,Doctorado,22
15,Estado de México,15004,Almoloya de Alquisiras,12,Especialidad,21
15,Estado de México,15050,Juchitepec,14,Doctorado,21
15,Estado de México,15075,San Martín de las Pirámides,9,Normal con Primaria o Secundaria Terminada,21
15,Estado de México,15077,San Simón de Guerrero,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,21
15,Estado de México,15102,Timilpan,14,Doctorado,21
15,Estado de México,15117,Zacualpan,6,Estudios Técnicos o Comerciales con Primaria Terminada,21
15,Estado de México,15123,Luvianos,9,Normal con Primaria o Secundaria Terminada,21
15,Estado de México,15001,Acambay de Ruíz Castañeda,14,Doctorado,20
15,Estado de México,15017,Ayapango,14,Doctorado,20
15,Estado de México,15030,Chiconcuac,9,Normal con Primaria o Secundaria Terminada,20
15,Estado de México,15094,Tepetlixpa,14,Doctorado,20
15,Estado de México,15116,Zacazonapan,6,Estudios Técnicos o Comerciales con Primaria Terminada,20
15,Estado de México,15119,Zumpahuacán,12,Especialidad,20
15,Estado de México,15012,Atizapán,14,Doctorado,19
15,Estado de México,15016,Axapusco,9,Normal con Primaria o Secundaria Terminada,19
15,Estado de México,15017,Ayapango,6,Estudios Técnicos o Comerciales con Primaria Terminada,19
15,Estado de México,15034,Ecatzingo,7,Estudios Técnicos o Comerciales con Secundaria Terminada,19
15,Estado de México,15044,Jaltenco,14,Doctorado,19
15,Estado de México,15056,Morelos,14,Doctorado,19
15,Estado de México,15086,Temascaltepec,9,Normal con Primaria o Secundaria Terminada,19
15,Estado de México,15111,Villa de Allende,12,Especialidad,19
15,Estado de México,15027,Chapultepec,9,Normal con Primaria o Secundaria Terminada,18
15,Estado de México,15041,Ixtapan del Oro,99,No especificado,18
15,Estado de México,15066,Otzoloapan,8,Estudios Técnicos o Comerciales con Preparatoria Terminada,18
15,Estado de México,15078,Santo Tomás,9,Normal con Primaria o Secundaria Terminada,18
15,Estado de México,15102,Timilpan,12,Especialidad,18
15,Estado de México,15021,Coatepec Harinas,9,Normal con Primaria o Secundaria Terminada,17
15,Estado de México,15098,Texcalyacac,6,Estudios Técnicos o Comerciales con Primaria Terminada,17
15,Estado de México,15066,Otzoloapan,99,No especificado,16
15,Estado de México,15098,Texcalyacac,12,Especialidad,16
15,Estado de México,15117,Zacualpan,12,Especialidad,16
15,Estado de México,15034,Ecatzingo,12,Especialidad,15
15,Estado de México,15041,Ixtapan del Oro,6,Estudios Técnicos o Comerciales con Primaria Terminada,15
15,Estado de México,15041,Ixtapan del Oro,13,Maestría,15
15,Estado de México,15063,Ocuilan,12,Especialidad,15
15,Estado de México,15069,Papalotla,6,Estudios Técnicos o Comerciales con Primaria Terminada,15
15,Estado de México,15069,Papalotla,99,No especificado,15
15,Estado de México,15119,Zumpahuacán,6,Estudios Técnicos o Comerciales con Primaria Terminada,15
15,Estado de México,15124,San José del Rincón,14,Doctorado,15
15,Estado de México,15017,Ayapango,12,Especialidad,14
15,Estado de México,15055,Mexicaltzingo,14,Doctorado,14
15,Estado de México,15097,Texcaltitlán,14,Doctorado,14
15,Estado de México,15038,Isidro Fabela,12,Especialidad,13
15,Estado de México,15063,Ocuilan,14,Doctorado,13
15,Estado de México,15066,Otzoloapan,5,Bachillerato Tecnológico o Normal Básica,13
15,Estado de México,15089,Tenango del Aire,12,Especialidad,13
15,Estado de México,15113,Villa Guerrero,14,Doctorado,13
15,Estado de México,15124,San José del Rincón,12,Especialidad,13
15,Estado de México,15017,Ayapango,9,Normal con Primaria o Secundaria Terminada,12
15,Estado de México,15078,Santo Tomás,12,Especialidad,12
15,Estado de México,15117,Zacualpan,9,Normal con Primaria o Secundaria Terminada,12
15,Estado de México,15036,Hueypoxtla,9,Normal con Primaria o Secundaria Terminada,11
15,Estado de México,15049,Joquicingo,14,Doctorado,11
15,Estado de México,15079,Soyaniquilpan de Juárez,9,Normal con Primaria o Secundaria Terminada,11
15,Estado de México,15125,Tonanitla,9,Normal con Primaria o Secundaria Terminada,11
15,Estado de México,15034,Ecatzingo,6,Estudios Técnicos o Comerciales con Primaria Terminada,10
15,Estado de México,15077,San Simón de Guerrero,6,Estudios Técnicos o Comerciales con Primaria Terminada,10
15,Estado de México,15077,San Simón de Guerrero,14,Doctorado,10
15,Estado de México,15112,Villa del Carbón,14,Doctorado,10
15,Estado de México,15007,Amanalco,9,Normal con Primaria o Secundaria Terminada,9
15,Estado de México,15044,Jaltenco,9,Normal con Primaria o Secundaria Terminada,9
15,Estado de México,15066,Otzoloapan,7,Estudios Técnicos o Comerciales con Secundaria Terminada,9
15,Estado de México,15069,Papalotla,14,Doctorado,9
15,Estado de México,15079,Soyaniquilpan de Juárez,14,Doctorado,9
15,Estado de México,15080,Sultepec,6,Estudios Técnicos o Comerciales con Primaria Terminada,9
15,Estado de México,15083,Temamatla,14,Doctorado,9
15,Estado de México,15116,Zacazonapan,14,Doctorado,9
15,Estado de México,15119,Zumpahuacán,9,Normal con Primaria o Secundaria Terminada,9
15,Estado de México,15004,Almoloya de Alquisiras,6,Estudios Técnicos o Comerciales con Primaria Terminada,8
15,Estado de México,15007,Amanalco,14,Doctorado,8
15,Estado de México,15036,Hueypoxtla,14,Doctorado,8
15,Estado de México,15069,Papalotla,9,Normal con Primaria o Secundaria Terminada,8
15,Estado de México,15077,San Simón de Guerrero,7,Estudios Técnicos o Comerciales con Secundaria Terminada,8
15,Estado de México,15098,Texcalyacac,9,Normal con Primaria o Secundaria Terminada,8
15,Estado de México,15123,Luvianos,6,Estudios Técnicos o Comerciales con Primaria Terminada,8
15,Estado de México,15061,Nopaltepec,14,Doctorado,7
15,Estado de México,15077,San Simón de Guerrero,12,Especialidad,7
15,Estado de México,15089,Tenango del Aire,9,Normal con Primaria o Secundaria Terminada,7
15,Estado de México,15089,Tenango del Aire,14,Doctorado,7
15,Estado de México,15117,Zacualpan,14,Doctorado,7
15,Estado de México,15006,Almoloya del Río,14,Doctorado,6
15,Estado de México,15041,Ixtapan del Oro,5,Bachillerato Tecnológico o Normal Básica,6
15,Estado de México,15041,Ixtapan del Oro,9,Normal con Primaria o Secundaria Terminada,6
15,Estado de México,15038,Isidro Fabela,9,Normal con Primaria o Secundaria Terminada,5
15,Estado de México,15038,Isidro Fabela,14,Doctorado,5
15,Estado de México,15061,Nopaltepec,9,Normal con Primaria o Secundaria Terminada,5
15,Estado de México,15071,Polotitlán,14,Doctorado,5
15,Estado de México,15116,Zacazonapan,9,Normal con Primaria o Secundaria Terminada,5
15,Estado de México,15124,San José del Rincón,9,Normal con Primaria o Secundaria Terminada,5
15,Estado de México,15066,Otzoloapan,6,Estudios Técnicos o Comerciales con Primaria Terminada,4
15,Estado de México,15066,Otzoloapan,9,Normal con Primaria o Secundaria Terminada,4
15,Estado de México,15066,Otzoloapan,12,Especialidad,4
15,Estado de México,15026,Chapa de Mota,14,Doctorado,3
15,Estado de México,15066,Otzoloapan,14,Doctorado,3
15,Estado de México,15098,Texcalyacac,14,Doctorado,3
15,Estado de México,15026,Chapa de Mota,9,Normal con Primaria o Secundaria Terminada,2
15,Estado de México,15034,Ecatzingo,9,Normal con Primaria o Secundaria Terminada,2
15,Estado de México,15041,Ixtapan del Oro,12,Especialidad,2
15,Estado de México,15072,Rayón,14,Doctorado,2
15,Estado de México,15083,Temamatla,9,Normal con Primaria o Secundaria Terminada,2
15,Estado de México,15119,Zumpahuacán,14,Doctorado,1
